dummy,pid7,raceidentity,whiteresp,latresp,blackresp,aapiresp,sex,education,income,AM1,AM2,AM3,AM4,beingamerican,EG1,EG2,EG3,EG4,egalitarian,MT1,MT2,moraltrad,TE1,TE2,TE3,trustexperts,CB1,CB2,conspiracy,GR1,GR2,genderroles,MS1,MS2,sexism,RR1,RR2,RR3,RR4,racialresent,GE1,GE2,GE3,GE4,groupempathy,MA1,MA2,minorityadapt,BI1,BI2,BI3,immbeliefs,FT1,FT2,FT3,FT4,freetrade,UB1,UB2,usbest,trumptherm,fundamentalist_therm,muslim_therm,christian_therm,jewish_therm,feminists_therm,lg_therm,trans_therm,police_therm,ice_therm,blm_therm,metoo_therm,who_therm,nato_therm,un_therm,nra_therm,planned_parenthood_therm,cdc_therm,fauci_therm,scientists_therm,interest,follow,policetreat,policeforce,religimport,climatechange,climateregulation,preweight,postweight,abortion,gunsowned,gunpurchase,gunaccess,gunbackground,gunassaultban,gunassaultbuyback,guncontrol,whitelat,abortcourt,court_therm
1,6,1,1,0,0,0,1,5,17,2,2,3,2,9,3,3,3,3,12,1,2,1.5,2,2,3,2.333333,2,2,2,5,6,5.5,0,0,0,3,1,2,1,1.75,3,2,2,3,2.5,3,1,2,1,1,1,1,3,2,0,4,2.25,3,3,3,70,60,60,70,70,70,70,60,60,60,60,,40,40,60,40,60,85,85,85,3,2,6,2,3,4,6,.8138519,.7760277,2,0,3,4,7,4,6,14,1,4,85
1,1,2,0,0,0,0,1,3,2,1,2,1,1,5,3,3,4,0,10,1,1,1,4,3,4,3.666667,1,1,1,3,3,3,0,0,0,0,0,1,0,.25,3,3,3,3,3,2,2,2,2,2,2,2,3,2,2,2,2.25,0,1,.5,0,50,80,80,65,90,100,100,75,20,95,100,100,70,75,0,100,90,100,90,3,3,7,4,3,4,6,.1194694,.0868992,4,0,3,4,7,7,7,18,,7,30
1,2,1,1,0,0,0,0,3,6,0,0,1,1,2,4,4,3,4,15,0,0,0,3,3,4,3.333333,1,1,1,3,3,3,1,1,1,0,3,2,1,1.5,2,3,1,1,1.75,1,0,.5,0,0,0,0,3,3,2,4,3,1,3,2,0,0,50,5,50,60,100,100,80,5,15,35,50,50,50,0,100,50,100,100,3,3,4,2,1,5,7,.3670425,.3354639,4,2,3,5,7,7,1,12,1,7,50
1,4,4,0,0,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,1,,,1.178462,,4,,,,,,,,,7,
1,1,1,1,0,0,0,1,3,17,2,1,2,1,6,4,4,4,4,16,1,1,1,3,3,4,3.333333,3,3,3,5,3,4,0,0,0,0,0,0,0,0,4,4,3,3,3.5,0,1,.5,3,0,1,1.333333,3,2,1,3,2.25,0,3,1.5,0,40,80,75,90,75,100,100,75,30,100,100,90,75,75,0,75,100,100,100,3,3,7,3,2,3,6,.4754428,.4662614,3,0,3,5,7,7,7,18,1,4,50
1,4,1,1,0,0,0,1,3,7,2,2,2,2,8,4,1,3,4,12,3,2,2.5,2,1,1,1.333333,2,2,2,3,3,3,0,0,0,3,4,4,0,2.75,2,3,3,2,2.5,3,2,2.5,2,2,2,2,5,0,1,1,1.75,1,4,2.5,,50,50,60,50,60,50,60,70,40,40,,60,100,70,100,50,85,,85,4,3,4,3,5,2,6,.8958318,.6591726,3,0,2,4,7,1,6,11,1,4,70
1,7,1,1,0,0,0,1,3,,0,0,3,3,6,4,0,2,1,7,4,4,4,2,2,3,2.333333,3,3,3,6,6,6,2,2,2,4,4,4,4,4,4,4,4,4,4,4,0,2,1,1,0,.6666667,5,4,4,4,4.25,2,4,3,100,85,50,70,70,15,85,,90,90,0,0,10,75,50,90,0,60,40,70,4,4,4,2,4,1,1,.9875592,.9034981,2,1,2,5,7,2,1,7,1,2,80
1,5,1,1,0,0,0,0,2,12,2,1,2,3,8,2,1,3,1,7,1,0,.5,2,1,2,1.666667,2,1,1.5,5,3,4,2,1,1.5,2,3,2,2,2.25,0,2,0,4,1.5,4,2,3,2,1,3,2,3,2,2,2,2.25,1,2,1.5,,50,50,50,50,50,50,50,70,75,40,,50,60,50,50,50,50,30,50,2,1,4,2,1,2,4,1.167902,1.25443,4,,3,1,6,3,4,10,1,4,50
1,5,1,1,0,0,0,1,4,20,2,1,2,2,7,3,3,3,3,12,2,3,2.5,3,2,4,3,0,0,0,3,3,3,0,0,0,1,1,1,1,1,4,4,3,3,3.5,3,2,2.5,1,0,0,.3333333,3,3,2,2,2.5,2,4,3,60,30,50,50,50,50,50,50,100,100,50,50,100,100,100,40,50,100,60,100,3,2,7,2,4,3,6,1.418508,1.25021,4,0,2,3,7,7,6,17,1,6,100
1,1,1,1,0,0,0,0,5,17,0,0,2,2,4,4,4,4,4,16,0,1,.5,4,3,3,3.333333,1,0,.5,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,3,2,0,1,0,0,0,0,3,3,1,3,2.5,2,4,3,0,15,50,50,50,50,50,50,50,30,70,70,50,70,50,0,85,70,85,70,3,4,7,2,3,4,6,1.319185,1.270321,4,0,3,4,7,7,4,15,1,7,30
1,7,1,1,0,0,0,0,5,9,1,1,2,1,5,0,1,2,1,4,4,4,4,2,2,1,1.666667,3,4,3.5,5,5,5,1,1,1,4,1,2,2,2.25,3,2,2,4,2.75,2,2,2,1,1,2,1.333333,3,2,0,3,2,1,3,2,100,100,0,100,100,50,50,50,100,50,0,,30,50,30,85,0,30,0,50,3,3,4,2,5,1,4,.4239434,.3022398,1,0,2,5,7,4,1,9,1,1,85
1,7,1,1,0,0,0,1,3,1,2,2,3,2,9,4,2,4,2,12,4,4,4,2,3,3,2.666667,2,4,3,6,6,6,2,1,1.5,2,2,3,2,2.25,4,4,4,4,4,4,1,2.5,1,0,2,1,5,2,2,2,2.75,3,4,3.5,100,100,20,100,100,40,40,40,70,50,40,,50,50,50,100,0,100,50,70,4,3,4,2,5,1,1,.1425959,.1048684,1,0,2,4,6,7,6,16,1,1,60
1,5,1,1,0,0,0,1,3,8,0,0,0,0,0,4,2,4,3,13,4,4,4,2,3,3,2.666667,2,3,2.5,6,6,6,1,1,1,2,4,4,0,2.5,4,3,2,3,3,4,0,2,1,0,0,.3333333,1,2,1,3,1.75,0,4,2,100,40,50,85,85,50,50,50,85,50,0,,0,30,15,85,0,30,0,85,3,3,,2,5,4,4,.350859,.2745014,1,0,2,5,7,4,4,12,1,1,75
1,3,1,1,0,0,0,1,2,4,1,0,2,1,4,4,3,4,3,14,1,1,1,2,2,4,2.666667,2,1,1.5,3,3,3,0,0,0,0,0,1,0,.25,4,3,3,4,3.5,1,0,.5,1,0,0,.3333333,3,3,2,3,2.75,1,2,1.5,0,60,100,100,100,85,100,100,85,40,100,100,85,85,85,30,100,85,100,85,3,4,7,3,4,5,7,.415965,.3593511,4,0,2,3,6,7,7,17,1,6,40
1,3,6,0,0,0,0,1,3,4,3,2,3,1,9,4,4,4,4,16,4,3,3.5,2,2,4,2.666667,3,1,2,3,3,3,0,0,0,1,4,0,0,1.25,3,2,3,3,2.75,0,0,0,1,1,1,1,3,2,2,2,2.25,2,2,2,0,85,70,85,70,70,50,70,85,70,,70,70,70,85,60,70,85,85,85,3,3,7,5,4,2,6,.2647226,.1781307,2,0,3,5,7,1,2,7,,6,50
1,1,2,0,0,0,0,0,3,10,0,3,3,1,7,4,0,0,4,8,0,3,1.5,0,0,4,1.333333,4,4,4,4,5,4.5,4,4,4,0,2,0,4,1.5,0,4,4,4,3,4,0,2,4,0,0,1.333333,2,4,3,4,3.25,4,4,4,0,0,100,85,100,85,100,100,60,100,100,,,,100,85,100,100,0,100,1,1,3,5,5,5,5,1.24761,1.14997,4,0,2,1,5,5,5,12,,4,50
1,3,1,1,0,0,0,1,5,16,0,0,0,0,0,4,4,4,4,16,0,0,0,4,4,4,4,0,1,.5,3,3,3,0,0,0,0,0,0,0,0,3,4,4,4,3.75,0,0,0,0,0,0,0,5,4,4,4,4.25,0,2,1,0,0,75,50,99,90,70,85,5,0,100,75,70,70,80,5,90,85,90,90,4,4,7,5,2,5,7,1.023653,.8352215,,0,1,2,5,3,2,7,1,7,60
1,4,1,1,0,0,0,0,2,13,3,3,3,3,12,4,2,4,0,10,4,4,4,0,0,3,1,4,4,4,5,6,5.5,3,2,2.5,4,4,2,3,3.25,0,3,4,3,2.5,4,2,3,1,2,1,1.333333,0,2,1,2,1.25,0,4,2,70,85,40,100,100,70,50,50,85,60,15,,,70,0,100,,60,30,60,4,1,4,3,5,1,1,.9544318,.6798461,2,0,2,5,1,1,1,0,1,1,70
1,7,5,0,0,0,0,1,2,12,2,2,3,2,9,3,2,2,3,10,4,4,4,2,3,2,2.333333,2,3,2.5,3,5,4,1,1,1,4,4,4,3,3.75,2,2,2,2,2,3,2,2.5,1,2,2,1.666667,3,2,1,2,2,2,3,2.5,85,85,30,85,50,50,50,15,85,70,0,30,50,50,50,50,15,50,40,70,2,2,4,2,5,2,2,1.499481,1.375094,1,0,2,2,7,4,4,12,,2,60
1,1,3,0,1,,0,0,1,1,1,1,3,2,7,4,4,4,4,16,2,4,3,2,1,3,2,3,3,3,6,6,6,3,1,2,3,1,0,1,1.25,3,4,3,4,3.5,3,2,2.5,0,0,2,.6666667,3,2,2,2,2.25,1,4,2.5,50,50,50,85,50,0,50,50,0,30,100,,,50,85,100,85,50,50,100,1,2,7,4,3,3,7,1.771594,2.399821,4,0,2,3,7,1,1,6,0,7,40
1,2,1,1,0,0,0,1,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,.4665104,,4,0,,,,,,,1,7,
1,2,1,1,0,0,0,1,3,9,0,0,1,0,1,0,2,2,2,6,2,2,2,3,4,4,3.666667,3,3,3,3,3,3,1,1,1,0,0,0,0,0,4,4,4,4,4,1,3,2,1,0,0,.3333333,3,3,3,3,3,0,0,0,10,0,70,0,30,70,85,70,85,0,100,100,100,85,85,50,100,100,85,100,3,2,7,2,1,3,4,.5440535,.5086015,4,0,3,5,7,7,4,15,1,7,70
1,3,2,0,0,0,0,1,4,12,0,2,2,1,5,4,4,3,2,13,1,3,2,4,4,4,4,2,3,2.5,5,6,5.5,0,1,.5,0,0,1,0,.25,2,3,3,4,3,1,1,1,2,0,3,1.666667,6,4,1,2,3.25,2,4,3,30,60,85,60,70,80,95,40,60,30,70,100,40,60,50,50,100,50,0,90,2,2,7,2,1,3,7,2.295183,2.208795,4,0,3,3,7,7,7,18,,7,85
1,2,1,1,0,0,0,0,2,9,3,3,3,3,12,4,2,3,4,13,2,4,3,1,2,3,2,4,3,3.5,5,3,4,2,2,2,4,3,4,3,3.5,2,2,3,3,2.5,1,2,1.5,4,4,3,3.666667,3,2,1,4,2.5,2,2,2,85,50,15,100,50,50,50,50,85,50,0,,60,,60,100,100,100,50,50,3,3,4,3,4,4,7,1.579436,1.399906,2,3,2,3,7,7,4,15,1,6,15
1,6,1,1,0,0,0,0,2,6,2,2,3,2,9,4,4,4,4,16,0,3,1.5,2,3,4,3,2,2,2,6,6,6,2,2,2,2,2,3,2,2.25,2,4,4,4,3.5,2,2,2,2,0,2,1.333333,3,2,3,2,2.5,0,4,2,85,85,85,85,100,100,85,85,30,,85,,,,,,70,85,,85,3,3,5,4,1,4,7,1.458662,2.281773,4,7,2,4,7,4,7,15,1,5,60
1,6,3,0,1,,0,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,1,,,1.194056,,4,0,,,,,,,0,6,
1,7,1,1,0,0,0,1,3,5,3,2,3,3,11,3,1,1,3,8,1,4,2.5,2,1,3,2,2,3,2.5,6,6,6,0,3,1.5,4,4,4,4,4,2,3,3,2,2.5,4,3,3.5,2,3,3,2.666667,3,2,2,1,2,3,4,3.5,100,70,40,85,100,85,70,80,100,100,50,60,85,60,70,85,,70,70,60,4,3,7,3,4,3,7,.4165904,.3347934,3,1,1,5,7,3,7,14,1,4,100
1,,,,,,,,,1,2,1,2,2,7,1,3,3,2,9,,2,2,4,3,3,3.333333,2,0,1,3,1,2,1,1,1,3,1,2,4,2.5,2,2,2,2,2,3,2,2.5,1,1,2,1.333333,3,0,2,0,1.25,1,0,.5,0,0,60,8,60,0,0,100,0,,70,,,,,,,,40,0,3,2,7,3,,3,4,.6438519,1.088379,,,3,3,,,4,,,,83
1,5,1,1,0,0,0,0,2,2,3,2,2,2,9,2,1,3,1,7,4,4,4,2,3,3,2.666667,2,1,1.5,6,5,5.5,1,2,1.5,4,3,3,3,3.25,2,1,2,2,1.75,2,2,2,0,1,2,1,3,2,2,2,2.25,1,4,2.5,85,85,30,85,70,30,0,0,70,30,30,,50,70,60,50,50,60,50,85,2,3,4,2,4,4,6,.3131039,.4131968,2,0,3,2,7,2,2,8,1,1,50
1,1,2,0,0,0,0,1,4,1,2,0,3,2,7,4,4,4,4,16,1,4,2.5,2,2,4,2.666667,4,2,3,3,3,3,0,3,1.5,3,0,0,0,.75,4,4,4,4,4,0,0,0,0,0,0,0,6,4,0,3,3.25,1,2,1.5,0,50,100,100,100,100,100,100,100,40,100,100,100,100,100,0,100,100,100,100,4,4,7,4,4,5,7,.2422418,.1658835,4,0,3,5,7,1,7,12,,7,85
1,4,1,1,0,0,0,0,5,7,0,0,1,1,2,3,1,3,2,9,2,2,2,3,3,3,3,1,1,1,4,3,3.5,0,0,0,3,3,2,2,2.5,1,2,3,2,2,3,0,1.5,1,1,1,1,5,4,,4,4.333333,1,,1,0,50,50,50,50,51,50,50,55,50,50,50,51,49,50,50,60,70,65,85,3,3,4,3,1,3,4,.3104622,.2156634,4,0,3,3,7,6,4,14,1,4,50
1,6,1,1,0,0,0,1,4,,0,0,2,0,2,4,1,1,3,9,1,1,1,2,3,4,3,1,1,1,3,3,3,1,1,1,1,2,2,2,1.75,3,3,3,3,3,1,1,1,1,1,2,1.333333,5,3,1,3,3,2,1,1.5,60,40,30,85,85,60,85,50,85,70,15,85,85,60,70,70,85,85,100,85,3,3,,2,3,5,7,.4352705,.3620069,2,0,3,4,7,7,6,17,1,3,30
1,2,4,0,0,0,1,0,2,7,1,0,3,2,6,4,1,2,3,10,2,2,2,3,3,3,3,2,2,2,1,3,2,1,1,1,1,0,1,1,.75,2,2,3,2,2.25,3,2,2.5,1,1,1,1,3,4,3,2,3,1,3,2,10,50,60,50,50,50,70,50,75,10,90,,50,70,80,,100,,50,90,2,1,7,4,3,5,4,2.412496,4.449944,4,0,1,1,6,4,4,11,,7,90
1,3,1,1,0,0,0,0,,15,0,0,2,2,4,3,3,3,4,13,2,2,2,3,4,4,3.666667,1,2,1.5,5,3,4,1,1,1,1,1,0,0,.5,3,4,2,2,2.75,3,0,1.5,0,0,0,0,6,3,3,4,4,1,3,2,0,0,30,40,70,70,60,40,60,50,80,100,60,90,60,0,100,50,80,100,4,4,6,2,1,5,7,.4188216,.3423585,,1,3,3,7,7,4,15,1,,80
1,1,2,0,0,0,0,0,3,16,3,2,3,2,10,4,4,4,4,16,3,2,2.5,3,2,4,3,4,2,3,5,5,5,0,1,.5,0,0,1,0,.25,3,3,3,4,3.25,1,3,2,1,1,1,1,5,3,2,2,3,2,3,2.5,0,,85,85,95,90,95,90,60,15,100,85,70,,70,15,100,85,90,100,3,3,7,4,2,4,7,2.246114,1.699851,4,0,3,5,7,7,7,18,,6,40
1,5,1,1,0,0,0,1,3,15,1,1,3,2,7,3,3,3,3,12,3,2,2.5,3,1,3,2.333333,2,3,2.5,3,3,3,1,1,1,3,3,3,2,2.75,2,3,2,2,2.25,3,1,2,1,2,1,1.333333,4,3,2,1,2.5,2,3,2.5,60,40,100,50,100,60,100,100,90,50,95,90,75,75,90,95,100,85,70,85,1,2,5,3,1,3,6,.8832369,1.563167,4,0,2,4,6,4,2,9,1,7,95
1,4,,,,,,1,,,2,1,2,2,7,1,1,3,0,5,4,4,4,2,1,3,2,2,2,2,3,3,3,1,2,1.5,3,4,4,1,3,3,2,4,3,3,3,1,2,3,2,3,2.666667,3,3,0,2,2,0,3,1.5,50,,,60,,30,30,30,85,60,15,15,50,50,50,70,50,60,,,2,2,4,2,,2,4,1.223177,2.333623,2,,2,3,7,1,1,6,,4,50
1,7,1,1,0,0,0,1,3,3,2,1,3,3,9,3,1,2,1,7,4,4,4,1,1,2,1.333333,2,3,2.5,5,4,4.5,1,1,1,4,4,4,3,3.75,1,2,2,2,1.75,4,3,3.5,1,2,3,2,5,4,0,4,3.25,2,2,2,85,85,50,70,50,30,50,50,70,85,0,15,15,70,30,60,30,50,15,50,3,4,4,2,2,3,2,.5359216,.4391538,4,,2,2,6,1,1,5,1,4,40
1,2,3,0,1,,0,1,4,21,0,0,3,2,5,4,3,3,3,13,2,1,1.5,4,2,4,3.333333,1,0,.5,3,3,3,0,0,0,0,0,1,0,.25,2,2,2,3,2.25,3,1,2,0,0,0,0,5,2,2,3,3,2,2,2,0,10,80,75,90,85,95,90,50,10,90,90,70,65,65,0,50,55,90,90,4,4,7,3,2,5,6,1.909454,2.483942,3,0,3,5,7,1,7,12,0,7,50
1,7,6,0,0,0,0,1,2,10,2,2,2,2,8,3,1,1,1,6,4,3,3.5,2,2,2,2,1,3,2,3,5,4,1,1,1,3,3,3,2,2.75,2,2,2,3,2.25,3,1,2,1,1,2,1.333333,5,3,2,2,3,2,3,2.5,100,70,50,85,50,15,40,15,100,85,15,15,50,50,50,70,0,70,50,40,3,2,4,2,3,2,6,1.2438,2.316933,2,4,2,3,4,4,4,9,,1,70
1,2,1,1,0,0,0,0,3,5,3,0,3,3,9,3,2,2,4,11,2,2,2,3,4,4,3.666667,0,0,0,3,3,3,0,0,0,3,2,0,1,1.5,2,2,2,3,2.25,4,2,3,1,0,0,.3333333,6,4,2,2,3.5,2,4,3,0,50,70,100,100,85,85,50,100,50,100,100,100,100,100,50,100,100,100,100,1,3,7,3,3,4,7,.3639937,.2796441,4,0,3,4,7,7,6,17,1,7,85
1,1,4,0,0,0,1,1,3,8,0,2,1,1,4,2,3,3,1,9,1,2,1.5,2,1,4,2.333333,3,3,3,3,0,1.5,2,2,2,2,2,2,2,2,4,4,4,4,4,0,2,1,1,0,0,.3333333,3,2,3,3,2.75,2,1,1.5,0,85,100,85,85,85,85,85,70,50,100,85,85,,60,30,85,60,50,85,2,1,6,3,1,4,7,1.964623,1.660025,4,0,3,5,7,7,5,16,,4,50
1,1,1,1,0,0,0,,5,2,2,3,0,0,5,4,2,1,2,9,0,3,1.5,2,1,3,2,1,3,2,1,5,3,3,4,3.5,3,2,1,2,2,2,1,1,2,1.5,2,3,2.5,0,2,3,1.666667,3,1,0,0,1,3,3,3,15,30,100,85,100,100,100,100,60,60,100,85,70,70,70,70,60,85,100,85,2,3,7,2,3,2,2,1.492456,1.418544,3,,1,3,4,2,7,10,1,4,50
1,7,1,1,0,0,0,1,5,13,1,1,3,2,7,4,4,4,3,15,3,3,3,3,1,4,2.666667,4,4,4,5,3,4,1,1,1,0,3,4,3,2.5,2,2,3,3,2.5,4,2,3,1,2,3,2,3,4,1,3,2.75,0,4,2,100,50,50,50,50,50,50,50,100,70,0,60,15,100,85,100,100,70,70,100,1,2,6,3,2,1,4,1.010477,.8656051,2,0,2,4,7,6,6,16,1,2,40
1,7,1,1,0,0,0,0,3,,0,0,3,3,6,2,1,2,2,7,4,4,4,3,2,4,3,2,3,2.5,3,3,3,1,2,1.5,3,4,4,,3.666667,0,2,3,,1.666667,4,0,2,1,1,0,.6666667,2,3,1,2,2,3,4,3.5,60,80,40,80,85,30,40,40,85,50,40,50,40,60,50,70,0,60,15,85,3,3,5,3,3,2,4,1.464871,1.37695,3,,2,4,7,1,1,6,1,3,40
1,1,1,1,0,0,0,0,4,20,2,1,2,2,7,3,4,4,3,14,1,1,1,4,4,4,4,3,0,1.5,5,3,4,0,0,0,1,1,2,0,1,2,2,2,2,2,1,1,1,1,0,0,.3333333,5,3,2,2,3,1,2,1.5,0,0,50,40,80,85,70,70,40,10,85,80,75,50,50,0,85,85,90,100,4,4,7,3,1,4,6,.7977999,.8430628,4,0,3,4,7,7,6,17,1,7,60
1,3,1,1,0,0,0,0,4,2,2,2,2,2,8,4,4,4,4,16,2,1,1.5,4,3,4,3.666667,4,3,3.5,6,6,6,1,1,1,4,1,2,0,1.75,2,1,0,2,1.25,3,3,3,1,1,3,1.666667,1,3,0,3,1.75,0,3,1.5,0,0,15,0,70,30,100,85,30,0,70,,85,70,70,0,100,85,85,100,4,4,6,1,1,5,7,.1076291,.0819323,4,1,3,4,7,7,7,18,1,6,30
1,4,1,1,0,0,0,1,4,1,3,0,2,2,7,4,1,1,4,10,2,3,2.5,2,2,3,2.333333,3,4,3.5,3,3,3,2,1,1.5,4,3,3,4,3.5,4,3,3,2,3,3,3,3,2,2,3,2.333333,3,4,2,2,2.75,2,2,2,85,70,85,100,85,60,60,85,100,85,40,,30,60,60,60,50,70,70,60,4,3,4,2,4,2,2,.3129697,.2386858,2,0,2,1,7,7,6,17,1,5,85
1,3,1,1,0,0,0,0,5,15,1,1,2,2,6,4,4,4,4,16,1,3,2,4,4,4,4,3,0,1.5,3,3,3,1,1,1,1,1,1,0,.75,4,4,3,3,3.5,3,1,2,1,0,1,.6666667,5,3,2,2,3,0,4,2,0,15,50,85,85,70,85,50,40,60,85,70,85,70,60,0,70,85,100,100,3,3,5,2,4,3,6,.2546518,.1874705,2,0,3,4,7,7,7,18,1,6,60
1,3,1,1,0,0,0,0,3,14,0,0,3,2,5,4,4,4,4,16,4,2,3,2,2,3,2.333333,2,2,2,3,3,3,0,0,0,0,0,0,0,0,3,2,3,3,2.75,3,1,2,0,2,0,.6666667,6,4,,,5,2,,2,0,30,60,60,70,70,70,70,70,40,70,50,70,70,70,0,85,70,85,70,4,4,6,3,1,4,7,1.544867,1.346006,4,,3,3,7,7,7,18,1,7,40
1,2,1,1,0,0,0,1,2,1,2,2,1,2,7,4,1,4,4,13,1,3,2,3,4,4,3.666667,3,2,2.5,6,3,4.5,0,0,0,2,1,0,0,.75,0,3,3,2,2,3,1,2,4,3,4,3.666667,3,2,2,2,2.25,3,2,2.5,15,50,70,60,50,50,100,60,100,,100,,100,,70,,100,100,50,70,1,2,6,4,3,3,4,.1920097,.316656,1,0,1,2,6,6,6,15,1,4,60
1,6,4,0,0,0,1,1,3,6,0,0,0,0,0,2,2,2,2,8,2,2,2,2,2,2,2,2,2,2,3,3,3,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2.25,2,2,2,85,50,50,50,50,,50,50,50,,50,,,,,,,,50,50,3,2,4,3,5,3,4,.9499111,1.39153,1,0,2,3,4,4,4,9,,1,50
1,5,1,1,0,0,0,0,1,4,1,1,3,2,7,3,3,3,1,10,3,3,3,2,3,4,3,0,1,.5,3,3,3,1,0,.5,3,3,3,3,3,1,1,1,2,1.25,3,3,3,1,1,1,1,5,2,0,2,2.25,1,3,2,85,30,50,85,100,85,50,50,85,85,15,30,100,85,70,85,85,100,85,100,1,2,4,2,4,4,7,.3913312,.2963683,4,18,2,3,7,6,4,14,1,7,85
1,3,3,0,1,,0,1,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,5,,,1.905939,,4,0,,,,,,,0,7,
1,5,3,0,1,,0,0,4,16,3,2,3,2,10,4,4,4,3,15,3,3,3,1,3,4,2.666667,2,1,1.5,5,5,5,0,1,.5,0,1,2,0,.75,3,3,3,2,2.75,2,2,2,1,1,0,.6666667,5,4,2,4,3.75,2,3,2.5,15,50,40,60,50,35,50,50,70,50,50,50,40,50,40,40,30,95,50,90,3,3,6,2,2,3,7,.9613148,.8490504,2,3,3,4,7,7,7,18,0,4,75
1,1,1,1,0,0,0,1,5,20,1,0,2,1,4,4,4,4,4,16,0,0,0,2,4,4,3.333333,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,1,.5,0,0,0,0,6,4,3,3,4,0,1,.5,0,0,100,50,100,100,100,100,60,0,100,100,100,100,100,0,100,85,100,100,4,4,7,3,1,5,7,.9573995,.7788591,4,0,3,5,7,7,7,18,1,7,85
1,7,1,1,0,0,0,0,1,20,1,1,3,2,7,1,1,3,0,5,4,4,4,2,2,1,1.666667,2,4,3,6,4,5,2,2,2,4,4,0,3,2.75,0,0,0,0,0,3,2,2.5,2,2,2,2,3,3,0,4,2.5,2,4,3,85,100,100,100,100,30,50,0,100,40,0,100,6,100,100,100,0,35,15,50,3,2,4,2,5,1,2,6.932929,6.650665,2,0,2,4,7,2,4,10,1,1,90
1,7,1,1,0,0,0,0,4,4,1,1,3,2,7,2,1,1,2,6,4,4,4,1,2,2,1.666667,2,2,2,6,3,4.5,1,1,1,3,3,2,3,2.75,3,2,2,2,2.25,3,1,2,2,1,3,2,5,3,3,2,3.25,2,4,3,85,85,40,100,85,30,50,50,85,60,0,50,15,50,30,70,15,60,50,60,3,3,5,2,5,2,2,.4681848,.3319829,1,0,2,3,6,2,1,6,1,1,70
1,3,1,1,0,0,0,0,4,21,1,1,2,2,6,3,4,4,4,15,1,3,2,4,4,4,4,2,3,2.5,5,3,4,0,1,.5,2,0,0,1,.75,2,2,2,2,2,3,3,3,0,0,2,.6666667,5,3,3,4,3.75,1,1,1,0,0,50,40,50,50,70,50,40,40,50,,50,50,50,15,60,60,85,60,3,4,7,3,2,4,7,1.487789,1.461123,4,0,3,3,7,6,4,14,1,6,40
1,2,1,1,0,0,0,0,5,20,0,0,1,2,3,4,3,4,3,14,1,0,.5,4,3,4,3.666667,1,0,.5,3,3,3,0,0,0,0,0,2,0,.5,3,3,3,3,3,2,0,1,0,0,0,0,5,3,3,4,3.75,1,2,1.5,20,50,85,85,85,85,85,85,85,85,85,85,85,85,85,30,85,85,80,85,3,3,7,3,2,4,6,.6231266,.6697329,4,0,3,4,7,7,4,15,1,6,85
1,4,2,0,0,0,0,0,3,20,3,0,3,2,8,3,1,1,3,8,3,3,3,4,4,4,4,4,2,3,5,5,5,0,0,0,0,0,0,0,0,3,3,2,4,3,3,0,1.5,1,0,1,.6666667,6,4,1,1,3,3,4,3.5,0,70,70,100,100,70,50,50,70,15,60,100,70,70,85,50,40,85,70,85,4,4,7,3,5,5,3,1.994631,1.890847,2,8,3,5,7,1,4,9,,3,60
1,6,1,1,0,0,0,1,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,5,,,1.815704,,1,26,,,,,,,1,1,
1,2,3,0,1,,0,0,1,12,1,1,2,3,7,2,2,2,2,8,0,4,2,0,4,4,2.666667,2,2,2,6,6,6,2,4,3,2,2,2,2,2,2,2,2,2,2,4,2,3,2,2,2,2,6,4,2,2,3.5,2,4,3,40,70,70,70,70,70,0,0,100,70,70,70,100,70,100,0,,100,100,100,2,3,7,5,5,5,7,2.616429,2.437822,1,0,3,5,7,7,4,15,0,1,100
1,5,1,1,0,0,0,1,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,5,,,.7258376,,2,0,,,,,,,1,2,
